0:0:0:0:0:0:0:1 - - [11/Dec/2020:00:00:35 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:02:44 +0530] "GET /Library/login HTTP/1.1" 500 1060
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:02:48 +0530] "GET /Library/ HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:02:55 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:02:56 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:02:56 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:02:58 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:20:12 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:20:14 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:20:14 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:22:37 +0530] "GET /Library/ HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:22:45 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:22:47 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:22:55 +0530] "POST /Library/search HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:27:09 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:27:14 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:27:17 +0530] "POST /Library/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:27:17 +0530] "GET /Library/ViewMyBook HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:29:31 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:29:31 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:29:31 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:29:33 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 3487
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:17 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 3665
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:20 +0530] "GET /Library HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:20 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:20 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:20 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:25 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:26 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:31 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:33 +0530] "GET /Library/ViewMyBook.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:33 +0530] "GET /Library/ViewMyBook HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:31:37 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 3665
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:33:59 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 3139
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:34:00 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:34:05 +0530] "POST /Library/search HTTP/1.1" 500 3378
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:34:16 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:34:18 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:34:52 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:34:54 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:35:00 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 3139
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:36:15 +0530] "GET /Library HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:36:15 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:36:15 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:36:15 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:36:17 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 3139
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:37:10 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:37:14 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:37:58 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:38:02 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:38:02 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:38:02 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:38:05 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:38:11 +0530] "GET /Library/search?book= HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:39:52 +0530] "GET /Library/search?book= HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:39:58 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:41:55 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:42:01 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:42:04 +0530] "POST /Library/search HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:42:12 +0530] "POST /Library/search HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:43:12 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:43:20 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:43:20 +0530] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:43:23 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:43:27 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:43:47 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:44:47 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:44:47 +0530] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:44:50 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:44:55 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:45:22 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:45:26 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:45:29 +0530] "POST /Library/search HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:09 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:17 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:19 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:24 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:26 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:30 +0530] "POST /Library/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:30 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:47:30 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:04 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:05 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:08 +0530] "POST /Library/search HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:42 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:44 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:46 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:48:49 +0530] "POST /Library/search HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:15 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:15 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:15 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:18 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:21 +0530] "POST /Library/search HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:28 +0530] "POST /Library/search HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:49:32 +0530] "POST /Library/search HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:50:29 +0530] "GET /Library/search HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:50:34 +0530] "POST /Library/search HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:50:48 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:50:52 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:51:05 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:51:09 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:51:09 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:51:09 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:51:11 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:09:51:18 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:11:15 +0530] "GET /Library/search HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:11:24 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:11:40 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:11:48 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:03 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:03 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:07 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:13 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:16 +0530] "GET /Library/search?book=j HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:21 +0530] "GET /Library/search?book=p HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:13:26 +0530] "GET /Library/search HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:19:41 +0530] "GET /Library/search HTTP/1.1" 500 2712
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:19:43 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:19:43 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:19:43 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:19:46 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 500 2474
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:37:16 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:37:21 +0530] "GET /Library/search?book=java HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:37:28 +0530] "GET /Library/search?book=java HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:37:39 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:37:42 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:39:24 +0530] "GET /Library HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:39:24 +0530] "GET /Library/ HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:39:30 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:39:33 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:39:37 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:41:35 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:41:37 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:41:46 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:42:00 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:42:14 +0530] "GET /Library/login/ViewMyBook HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:42:16 +0530] "GET /Library/login/ViewMyBooks HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:42:25 +0530] "GET /Library/ViewMyBooks HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:42:30 +0530] "GET /Library/ViewMyBook HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:43:44 +0530] "GET /Library/search HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:45:44 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:45:48 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:45:48 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:45:49 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:45:52 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:45:55 +0530] "POST /Library/search HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:00 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:11 +0530] "GET /Library/search HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:20 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:20 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:20 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:27 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:46:31 +0530] "POST /Library/search HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:06 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:10 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:16 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:20 +0530] "GET /Library/search?book= HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:26 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:47 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:51 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:47:54 +0530] "GET /Library/search?book=java HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:48:35 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:48:46 +0530] "GET /Library/search?book=o HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:48:53 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:52:59 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:53:01 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:53:09 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:53:11 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 5217
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:53:40 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2073
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:53:45 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2073
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:53:49 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2185
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:55:25 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [11/Dec/2020:10:55:29 +0530] "POST /Library/creategroup HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:52:47 +0530] "GET /Library/ HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:52:53 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:52:55 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:53:03 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:53:09 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:54:09 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:54:13 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:55:39 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:55:40 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:55:45 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:55:47 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2404
0:0:0:0:0:0:0:1 - - [11/Dec/2020:12:56:36 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2404
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:01:29 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:01:29 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:01:30 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:01:32 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2404
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:02:13 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2367
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:02:48 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2365
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:02:49 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2365
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:02:53 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 500 2365
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:33 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:33 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:40 +0530] "GET /Library/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:40 +0530] "GET /Library/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:41 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:42 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:03:42 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:04:36 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:04:40 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:04:40 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 405 751
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:04:53 +0530] "GET /Library/LogOut.jsp HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:04:54 +0530] "GET /Library/Login.jsp HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:00 +0530] "POST /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:02 +0530] "GET /Library/searchBook.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:06 +0530] "GET /Library/search?book=java HTTP/1.1" 200 91
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:16 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:16 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:16 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:18 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:18 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:18 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:19 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:19 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:19 +0530] "GET /Library/login HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:20 +0530] "GET /Library/purchaseBooks.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Dec/2020:13:05:20 +0530] "GET /Library/purchaseBookServlet HTTP/1.1" 302 -
